experiment_id,category,method_family,model,dataset,subject_setting,split_mode,evaluation_level,noise_type,noise_level,denoise_method,accuracy,macro_f1,std_accuracy,std_macro_f1,source_metrics_file,notes
dl_noise_motion_lvl0p1_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,motion,0.1,notch,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_motion_lvl0p1_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,motion,0.1,pca,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_motion_lvl0p1_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,motion,0.1,wavelet,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_motion_lvl0p3_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,motion,0.3,kalman,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_motion_lvl0p3_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,motion,0.3,none,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_motion_lvl0p3_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,motion,0.3,notch,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_motion_lvl0p3_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,motion,0.3,pca,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_motion_lvl0p3_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,motion,0.3,wavelet,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_motion_lvl0p6_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,motion,0.6,kalman,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_motion_lvl0p6_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,motion,0.6,none,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_motion_lvl0p6_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,motion,0.6,notch,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_motion_lvl0p6_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,motion,0.6,pca,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_motion_lvl0p6_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,motion,0.6,wavelet,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_motion_lvl1p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,motion,1.0,kalman,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_motion_lvl1p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,motion,1.0,none,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_motion_lvl1p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,motion,1.0,notch,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_motion_lvl1p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,motion,1.0,pca,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_motion_lvl1p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,motion,1.0,wavelet,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pink_lvlneg5p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,pink,-5.0,kalman,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pink_lvlneg5p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,pink,-5.0,none,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pink_lvlneg5p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,pink,-5.0,notch,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pink_lvlneg5p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,pink,-5.0,pca,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pink_lvlneg5p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,pink,-5.0,wavelet,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pink_lvl0p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,pink,0.0,kalman,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pink_lvl0p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,pink,0.0,none,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pink_lvl0p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,pink,0.0,notch,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pink_lvl0p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,pink,0.0,pca,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pink_lvl0p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,pink,0.0,wavelet,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pink_lvl10p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,pink,10.0,kalman,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pink_lvl10p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,pink,10.0,none,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pink_lvl10p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,pink,10.0,notch,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pink_lvl10p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,pink,10.0,pca,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pink_lvl10p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,pink,10.0,wavelet,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pink_lvl20p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,pink,20.0,kalman,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pink_lvl20p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,pink,20.0,none,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pink_lvl20p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,pink,20.0,notch,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pink_lvl20p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,pink,20.0,pca,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pink_lvl20p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,pink,20.0,wavelet,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_spikes_lvl0p1_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,spikes,0.1,kalman,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_spikes_lvl0p1_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,spikes,0.1,none,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_spikes_lvl0p1_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,spikes,0.1,notch,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_spikes_lvl0p1_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,spikes,0.1,pca,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_spikes_lvl0p1_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,spikes,0.1,wavelet,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_spikes_lvl0p3_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,spikes,0.3,kalman,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_spikes_lvl0p3_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,spikes,0.3,none,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_spikes_lvl0p3_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,spikes,0.3,notch,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_spikes_lvl0p3_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,spikes,0.3,pca,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_spikes_lvl0p3_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,spikes,0.3,wavelet,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_spikes_lvl0p6_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,spikes,0.6,kalman,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_spikes_lvl0p6_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,spikes,0.6,none,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_spikes_lvl0p6_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,spikes,0.6,notch,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_spikes_lvl0p6_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,spikes,0.6,pca,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_spikes_lvl0p6_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,spikes,0.6,wavelet,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_spikes_lvl1p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,spikes,1.0,kalman,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_spikes_lvl1p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,spikes,1.0,none,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_spikes_lvl1p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,spikes,1.0,notch,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_spikes_lvl1p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,spikes,1.0,pca,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_spikes_lvl1p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,spikes,1.0,wavelet,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_wgn_lvlneg5p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,wgn,-5.0,kalman,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_wgn_lvlneg5p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,wgn,-5.0,none,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_wgn_lvlneg5p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,wgn,-5.0,notch,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_wgn_lvlneg5p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,wgn,-5.0,pca,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_wgn_lvlneg5p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,wgn,-5.0,wavelet,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_wgn_lvl0p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,wgn,0.0,kalman,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_wgn_lvl0p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,wgn,0.0,none,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_wgn_lvl0p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,wgn,0.0,notch,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_wgn_lvl0p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,wgn,0.0,pca,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_wgn_lvl0p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,wgn,0.0,wavelet,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_wgn_lvl10p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,wgn,10.0,kalman,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_wgn_lvl10p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,wgn,10.0,none,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_wgn_lvl10p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,wgn,10.0,notch,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_wgn_lvl10p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,wgn,10.0,pca,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_wgn_lvl10p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,wgn,10.0,wavelet,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_wgn_lvl20p0_kalman,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,wgn,20.0,kalman,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_wgn_lvl20p0_none,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,wgn,20.0,none,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_wgn_lvl20p0_notch,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,wgn,20.0,notch,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_wgn_lvl20p0_pca,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,wgn,20.0,pca,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_wgn_lvl20p0_wavelet,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,wgn,20.0,wavelet,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_nan_lvlnan_nan,noise_robustness,DL,dualres_xception2d,db5,subject-dependent (S1-3),LORO test folds,window,nan,nan,nan,,,,,,pending DL noise eval via run_dl_noise_eval.py
dl_noise_pilot_clean_lvl0p0_none,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,clean,0.0,none,0.608272,0.607411,0.011788,0.011147,outputs/dl_noise_eval_pilot/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_pilot/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_pilot/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_pilot/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_pilot/fold5/dualres_xception2d/dl_noise_summary.csv,DL noise pilot (kfold mean/std)
dl_noise_pilot_drift_lvl0p3_none,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.3,none,0.534899,0.535968,0.022528,0.018790,outputs/dl_noise_eval_pilot/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_pilot/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_pilot/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_pilot/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_pilot/fold5/dualres_xception2d/dl_noise_summary.csv,DL noise pilot (kfold mean/std)
dl_noise_pilot_motion_lvl0p3_none,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,motion,0.3,none,0.562407,0.561933,0.016625,0.014099,outputs/dl_noise_eval_pilot/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_pilot/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_pilot/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_pilot/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_pilot/fold5/dualres_xception2d/dl_noise_summary.csv,DL noise pilot (kfold mean/std)
dl_noise_pilot_wgn_lvl10p0_none,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,wgn,10.0,none,0.574645,0.573656,0.016950,0.015105,outputs/dl_noise_eval_pilot/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_pilot/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_pilot/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_pilot/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_pilot/fold5/dualres_xception2d/dl_noise_summary.csv,DL noise pilot (kfold mean/std)
dl_noise_pilot_wgn_lvl20p0_none,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,wgn,20.0,none,0.605950,0.605200,0.011541,0.010702,outputs/dl_noise_eval_pilot/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_pilot/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_pilot/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_pilot/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_pilot/fold5/dualres_xception2d/dl_noise_summary.csv,DL noise pilot (kfold mean/std)
dl_noise_full_clean_lvl0p0_none,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,clean,0.0,none,0.608272,0.607411,0.011788,0.011147,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_drift_lvl0p1_kalman,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.1,kalman,0.238862,0.218540,0.013734,0.013042,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_drift_lvl0p1_none,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.1,none,0.603055,0.602188,0.012615,0.011562,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_drift_lvl0p1_notch,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.1,notch,0.600350,0.599421,0.012098,0.011043,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_drift_lvl0p1_pca,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.1,pca,0.386784,0.376635,0.015219,0.019152,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_drift_lvl0p1_wavelet,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.1,wavelet,0.235311,0.218560,0.015543,0.014286,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_drift_lvl0p3_kalman,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.3,kalman,0.258094,0.249995,0.022298,0.023146,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_drift_lvl0p3_none,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.3,none,0.534899,0.535968,0.022528,0.018790,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_drift_lvl0p3_notch,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.3,notch,0.532276,0.533229,0.023573,0.020052,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_drift_lvl0p3_pca,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.3,pca,0.384571,0.374418,0.014843,0.018970,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_drift_lvl0p3_wavelet,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.3,wavelet,0.245364,0.234682,0.022330,0.024272,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
dl_noise_full_drift_lvl0p6_kalman,noise_robustness,DL,dualres_xception2d,db5,subjects=1-3 (5-fold CV),5-fold CV,window,drift,0.6,kalman,0.220560,0.193938,0.023575,0.028067,outputs/dl_noise_eval_full/fold1/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold2/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold3/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold4/dualres_xception2d/dl_noise_summary.csv;outputs/dl_noise_eval_full/fold5/dualres_xception2d/dl_noise_summary.csv,"DL noise full matrix (clean-trained, noisy test; 5-fold mean/std)"
